vote_average,vote_count,revenue,runtime,adult,popularity,title_length,budget,sentiment_cluster,num_production_countries,is_produced_in_US,num_spoken_languages,is_spoken_in_English,lang_en,lang_fr,lang_es,release_month,release_Friday,release_Monday,release_Saturday,release_Sunday,release_Thursday,release_Tuesday,release_Wednesday,release_1910s,release_1920s,release_1930s,release_1940s,release_1950s,release_1960s,release_1970s,release_1980s,release_1990s,release_2000s,release_2010s,release_2020s,season_Fall,season_Spring,season_Summer,season_Winter,num_genres_list,genres_list__Action_,genres_list__Adventure_,genres_list__Animation_,genres_list__Comedy_,genres_list__Crime_,genres_list__Documentary_,genres_list__Drama_,genres_list__Family_,genres_list__Fantasy_,genres_list__History_,genres_list__Horror_,genres_list__Music_,genres_list__Mystery_,genres_list__Romance_,genres_list__Science_Fiction_,genres_list__Thriller_,genres_list__War_,genres_list__Western_,revenue_log,runtime_log,popularity_log,budget_log,num_genres_list_log,num_production_countries_log,num_spoken_languages_log,title_length_log,vote_average_category
8.314,18442,381109762.0,116,0,62.543,18,19000000.0,2,1,1,1,1,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.758597983464,4.762173934797756,4.151716842079971,16.759949589762293,3.7612001156935624,0.6931471805599453,0.6931471805599453,2.9444389791664403,2
7.293,18352,2068223624.0,136,0,66.772,28,245000000.0,1,1,1,1,1,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.44995592362641,4.919980925828125,4.21614913029586,19.316768772590635,3.7612001156935624,0.6931471805599453,0.6931471805599453,3.367295829986474,1
7.99,18299,1921847111.0,148,0,186.065,23,200000000.0,2,1,1,2,1,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.376552598024606,5.003946305945459,5.23145615004082,19.11382792951231,3.7612001156935624,0.6931471805599453,1.0986122886681096,3.1780538303479458,1
7.686,18177,938212738.0,138,0,117.168,41,150000000.0,2,2,1,1,1,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.65948728189478,4.9344739331306915,4.772107340738299,18.826145858727198,3.2188758248682006,1.0986122886681096,0.6931471805599453,3.7376696182833684,1
7.697,18127,933959197.0,153,0,121.735,38,250000000.0,0,2,1,1,1,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.65494331001405,5.0369526024136295,4.8100275596149835,19.33697147982652,3.2188758248682006,1.0986122886681096,0.6931471805599453,3.6635616461296463,1
7.8,18116,619021436.0,137,0,54.194,5,97000000.0,2,1,1,2,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20.243650461713184,4.927253685157205,4.010854251723075,18.390221546776935,3.6635616461296463,0.6931471805599453,1.0986122886681096,1.791759469228055,1
7.824,18061,940335536.0,100,0,55.456,12,94000000.0,0,1,1,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.661747323790628,4.61512051684126,4.0334615736985295,18.358805350872576,3.1780538303479458,0.6931471805599453,0.6931471805599453,2.5649493574615367,1
7.242,18018,701800000.0,135,0,74.73,2,40000000.0,1,1,1,1,1,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.369159022538295,4.912654885736052,4.327174383125731,17.50439003707821,3.091042453358316,0.6931471805599453,0.6931471805599453,1.0986122886681096,1
7.421,17923,88761661.0,101,0,55.739,9,20000000.0,1,1,1,3,1,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.301465380504105,4.624972813284271,4.0384618049744265,16.811242881518265,3.1354942159291497,0.6931471805599453,1.3862943611198906,2.302585092994046,1
7.334,17892,809342332.0,132,0,46.103,39,180000000.0,2,2,1,1,1,1,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,34,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.51173254126546,4.890349128221754,3.852336693261494,19.00846741441004,3.5553480614894135,1.0986122886681096,0.6931471805599453,3.6888794541139363,1
7.763,17782,954305868.0,146,0,111.984,44,250000000.0,2,2,1,1,1,1,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.676494795426205,4.990432586778736,4.727246215766763,19.33697147982652,3.2188758248682006,1.0986122886681096,0.6931471805599453,3.8066624897703196,1
8.222,17742,800526015.0,105,0,166.578,4,175000000.0,2,1,1,2,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,66,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,20.500779589560636,4.663439094112067,5.121448914515522,18.980296537602072,4.204692619390966,0.6931471805599453,1.0986122886681096,1.6094379124341003,2
7.671,17692,714766572.0,136,0,31.482,35,170000000.0,2,1,1,1,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.387466576026245,4.919980925828125,3.4806860897524112,18.951309000896888,3.7612001156935624,0.6931471805599453,0.6931471805599453,3.58351893845611,1
7.279,17653,821708551.0,121,0,63.478,10,139000000.0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.526896330538627,4.804021044733257,4.166324080347597,18.749984498289212,3.091042453358316,0.6931471805599453,0.6931471805599453,2.3978952727983707,1
8.078,17446,521311860.0,98,0,58.517,6,180000000.0,2,1,1,1,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.071859002213046,4.59511985013459,4.086261986028744,19.00846741441004,3.7612001156935624,0.6931471805599453,0.6931471805599453,1.9459101490553132,2
7.892,17381,369330363.0,149,0,46.611,9,61000000.0,0,1,1,1,1,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19.727202096859884,5.0106352940962555,3.863063826976605,17.926384438531027,3.4965075614664802,0.6931471805599453,0.6931471805599453,2.302585092994046,1
7.339,17356,1021103568.0,169,0,83.524,33,250000000.0,2,2,1,1,1,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.74414980976988,5.135798437050262,4.437035517704681,19.33697147982652,3.5553480614894135,1.0986122886681096,0.6931471805599453,3.5263605246161616,1
7.835,17189,579707738.0,92,0,86.936,14,115000000.0,2,1,1,1,1,1,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.178034636229476,4.532599493153256,4.476609277159829,18.560442695023177,3.5263605246161616,0.6931471805599453,0.6931471805599453,2.70805020110221,1
7.971,17152,394400000.0,81,0,78.404,9,30000000.0,2,1,1,1,1,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.792876183228252,4.406719247264253,4.374548744817923,17.216707972959764,3.8501476017100584,0.6931471805599453,0.6931471805599453,2.302585092994046,1
7.5,17114,532950503.0,157,0,36.747,12,135000000.0,2,4,1,2,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.09393911477868,5.062595033026967,3.6309060023384347,18.72078534381011,3.5263605246161616,1.6094379124341003,1.0986122886681096,2.5649493574615367,1
5.952,17081,873637528.0,152,0,78.589,34,250000000.0,0,3,1,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.58817612105235,5.030437921392435,4.376875892346313,19.33697147982652,3.5553480614894135,1.3862943611198906,0.6931471805599453,3.5553480614894135,1
8.256,16991,763455561.0,89,0,87.384,13,45000000.0,1,1,1,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20.45336547791666,4.499809670330265,4.481690957786827,17.622173069956816,3.4965075614664802,0.6931471805599453,0.6931471805599453,2.639057329615259,2
8.209,16962,465361176.0,155,0,53.587,9,103000000.0,2,2,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.958324386788266,5.049856007249537,3.999795759163593,18.450239555902648,3.4965075614664802,1.0986122886681096,0.6931471805599453,2.302585092994046,2
8.133,16827,264118201.0,103,0,42.954,15,60000000.0,0,1,1,1,1,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.391907295755736,4.6443908991413725,3.7831436325040193,17.909855136853043,2.995732273553991,0.6931471805599453,0.6931471805599453,2.772588722239781,2
7.704,16584,631442092.0,115,0,62.609,15,92000000.0,0,1,1,2,1,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.263516798004815,4.7535901911063645,4.152754969768523,18.33729914588288,3.8501476017100584,0.6931471805599453,1.0986122886681096,2.772588722239781,1
7.6,16564,203388186.0,116,0,47.983,7,47000000.0,1,3,1,3,1,1,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,19.13062696221271,4.762173934797756,3.8914732991379357,17.665658180950928,3.6888794541139363,1.3862943611198906,1.3862943611198906,2.0794415416798357,1
8.515,16430,257591776.0,133,0,64.627,8,11363000.0,0,1,0,3,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.366886630101117,4.897839799950911,4.183987196637874,16.24587310890507,3.4657359027997265,0.6931471805599453,1.3862943611198906,2.1972245773362196,2
6.538,16359,644783140.0,112,0,59.968,20,170000000.0,2,1,1,1,1,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.284424602723067,4.727387818712341,4.1103491363638165,18.951309000896888,3.5553480614894135,0.6931471805599453,0.6931471805599453,3.044522437723423,1
6.691,16352,757930663.0,136,0,78.989,22,215000000.0,2,1,1,1,1,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.446102467127286,4.919980925828125,4.38188912521989,19.186148590743098,3.5553480614894135,0.6931471805599453,0.6931471805599453,3.1354942159291497,1
7.337,16345,278454358.0,117,0,44.51,5,9000000.0,2,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.444764722393494,4.770684624465665,3.8179320820285505,16.012735246411598,3.1354942159291497,0.6931471805599453,0.6931471805599453,1.791759469228055,1
7.492,16324,785896609.0,120,0,66.096,10,110000000.0,1,1,1,4,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.482335802301208,4.795790545596741,4.20612442968211,18.5159909328476,3.5263605246161616,0.6931471805599453,1.6094379124341003,2.3978952727983707,1
8.218,16205,44781695.0,144,0,45.252,11,19000000.0,2,2,1,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17.617310042468596,4.976733742420574,3.8341047062667153,16.759949589762293,3.1354942159291497,1.0986122886681096,0.6931471805599453,2.4849066497880004,2
7.97,16188,180906076.0,111,0,36.315,17,30000000.0,1,1,1,3,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01348854294667,4.718498871295094,3.6193953905833505,17.216707972959764,2.995732273553991,0.6931471805599453,1.3862943611198906,2.8903717578961645,1
7.4,16182,865011746.0,146,0,49.864,31,130000000.0,0,1,1,1,1,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.578253645150763,4.990432586778736,3.929155404168447,18.683045016112164,3.7612001156935624,0.6931471805599453,0.6931471805599453,3.4657359027997265,1
8.277,16083,426588510.0,113,0,41.656,16,13000000.0,0,1,0,2,1,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.87133043208706,4.736198448394496,3.7531679439962984,16.380459992348886,2.995732273553991,0.6931471805599453,1.0986122886681096,2.833213344056216,2
7.62,16081,255407969.0,104,0,36.442,7,4500000.0,2,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,19.358372707027264,4.653960350157523,3.6227930689860766,15.319588176962746,3.5263605246161616,0.6931471805599453,0.6931471805599453,2.0794415416798357,1
8.007,15973,233555708.0,113,0,47.491,18,14000000.0,0,2,1,1,1,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,39,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,19.268931189058076,4.736198448394496,3.8813782137134405,16.454567959008102,3.6888794541139363,1.0986122886681096,0.6931471805599453,2.9444389791664403,2
7.997,15965,903992901.0,135,0,37.55,17,52000000.0,0,2,1,1,1,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,29,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,20.622332066555714,4.912654885736052,3.6519561000093383,17.76675429577647,3.4011973816621555,1.0986122886681096,0.6931471805599453,2.8903717578961645,1
8.507,15937,286801374.0,189,0,83.739,14,60000000.0,2,1,1,2,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,19.474300460959977,5.247024072160486,4.439575944326329,17.909855136853043,3.4011973816621555,0.6931471805599453,1.0986122886681096,2.70805020110221,2
7.173,15901,348319861.0,113,0,83.206,15,34000000.0,2,2,1,1,1,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19.668631759263018,4.736198448394496,4.433266177616849,17.341871111992198,3.970291913552122,1.0986122886681096,0.6931471805599453,2.772588722239781,1
7.312,15812,469310836.0,100,0,72.655,12,35000000.0,2,2,1,1,1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.966775872336942,4.61512051684126,4.299392029266902,17.370858648025116,2.3978952727983707,1.0986122886681096,0.6931471805599453,2.5649493574615367,1
8.4,15773,538400000.0,124,0,35.265,23,18000000.0,2,1,1,1,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.10411233815215,4.8283137373023015,3.5908530888153756,16.705882371415992,3.7612001156935624,0.6931471805599453,0.6931471805599453,3.1780538303479458,2
7.73,15765,487853320.0,90,0,94.456,5,60000000.0,2,1,1,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.005525346915377,4.51085950651685,4.558665408332338,17.909855136853043,4.060443010546419,0.6931471805599453,0.6931471805599453,1.791759469228055,1
7.809,15728,623726000.0,111,0,82.488,11,150000000.0,0,1,1,2,1,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.251221728939107,4.718498871295094,4.424702908954318,18.826145858727198,3.8066624897703196,0.6931471805599453,1.0986122886681096,2.4849066497880004,1
7.636,15664,414351546.0,129,0,56.288,28,81000000.0,2,2,1,2,1,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.842225318810943,4.867534450455582,4.048091177704639,18.20995972498239,3.7612001156935624,1.0986122886681096,1.0986122886681096,3.367295829986474,1
7.897,15625,447407695.0,129,0,32.009,10,30000000.0,2,1,1,1,1,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,39,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,19.918980808481656,4.867534450455582,3.4967802515558852,17.216707972959764,3.6888794541139363,0.6931471805599453,0.6931471805599453,2.3978952727983707,1
7.2,15520,1274219009.0,102,0,85.794,6,150000000.0,0,1,1,1,1,1,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,47,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.96559928670034,4.634728988229636,4.4635374948531386,18.826145858727198,3.8712010109078907,0.6931471805599453,0.6931471805599453,1.9459101490553132,1
7.456,15464,527000000.0,107,0,34.529,7,150000000.0,2,4,1,3,1,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,20.08271110840317,4.68213122712422,3.5703492644074677,18.826145858727198,3.295836866004329,1.6094379124341003,1.3862943611198906,2.0794415416798357,1
7.748,15230,1023784195.0,109,0,98.11,8,150000000.0,0,1,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,46,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.746771595259897,4.700480365792417,4.596230344418617,18.826145858727198,3.8501476017100584,0.6931471805599453,0.6931471805599453,2.1972245773362196,1
6.44,15181,458863600.0,89,0,33.913,4,40000000.0,1,1,0,5,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.944263558285037,4.499809670330265,3.552859252686824,17.50439003707821,3.4011973816621555,0.6931471805599453,1.791759469228055,1.6094379124341003,1
7.941,15141,920100000.0,127,0,24.213,13,63000000.0,2,1,1,2,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.63999291883943,4.852030263919617,3.227359734516511,17.958645300228824,3.4965075614664802,0.6931471805599453,1.0986122886681096,2.639057329615259,1
8.3,15003,272742922.0,119,0,9.119,24,19000000.0,2,1,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,19.424040235503067,4.787491742782046,2.3144148447476227,16.759949589762293,3.4339872044851463,0.6931471805599453,0.6931471805599453,3.2188758248682006,2
8.539,14913,274925095.0,125,0,68.024,13,19000000.0,2,1,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.43200924034735,4.836281906951478,4.234454270206746,16.759949589762293,3.5553480614894135,0.6931471805599453,0.6931471805599453,2.639057329615259,2
6.967,14871,1266115964.0,129,0,56.226,20,160000000.0,0,1,1,2,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,20.95921975599948,4.867534450455582,4.047008340565807,18.8906843794481,3.4965075614664802,0.6931471805599453,1.0986122886681096,3.044522437723423,1
7.346,14868,1065659812.0,151,0,69.403,42,200000000.0,2,1,1,4,1,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.78685998699344,5.0238805208462765,4.254235875892425,19.11382792951231,3.5553480614894135,0.6931471805599453,1.6094379124341003,3.7612001156935624,1
7.738,14732,657827828.0,102,0,98.41,10,165000000.0,0,1,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,56,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.304453796996437,4.634728988229636,4.599252712224054,18.92145603792546,4.04305126783455,0.6931471805599453,0.6931471805599453,2.3978952727983707,1
7.345,14726,351723989.0,116,0,45.241,14,75000000.0,2,1,1,2,1,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19.678357306661837,4.762173934797756,3.833866850427855,18.132998684833918,3.091042453358316,0.6931471805599453,1.0986122886681096,2.70805020110221,1
6.796,14725,755356711.0,123,0,85.889,37,125000000.0,2,2,1,1,1,1,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20.44270066186144,4.820281565605037,4.464631441980653,18.643824303266577,3.8066624897703196,1.0986122886681096,0.6931471805599453,3.6375861597263857,1
6.826,14724,856085151.0,112,0,48.649,5,116000000.0,2,2,1,3,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.567880405794057,4.727387818712341,3.9049782493014407,18.569100757691327,3.4011973816621555,1.0986122886681096,1.3862943611198906,1.791759469228055,1
8.203,14696,109676311.0,130,0,48.832,12,40000000.0,2,2,1,1,1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18.513043967561824,4.875197323201151,3.9086573479518445,17.50439003707821,3.6888794541139363,1.0986122886681096,0.6931471805599453,2.5649493574615367,2
7.201,14675,585410052.0,101,0,59.815,11,150000000.0,1,1,1,1,1,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,20.187823104947856,4.624972813284271,4.1078364690704,18.826145858727198,3.713572066704308,0.6931471805599453,0.6931471805599453,2.4849066497880004,1
8.209,14658,481840909.0,169,0,59.745,19,70000000.0,1,1,1,4,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,19.99312455529168,5.135798437050262,4.106684774306705,18.064005814299346,3.332204510175204,0.6931471805599453,1.6094379124341003,2.995732273553991,2
6.843,14657,1131416446.0,124,0,50.399,14,152000000.0,2,1,1,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.846736177624663,4.8283137373023015,3.9396187170189454,18.839391085389497,3.7612001156935624,0.6931471805599453,0.6931471805599453,2.70805020110221,1
7.5,14634,226945087.0,113,0,44.974,11,34000000.0,1,1,0,1,1,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.240218643098707,4.736198448394496,3.828076019302225,17.341871111992198,2.995732273553991,0.6931471805599453,0.6931471805599453,2.4849066497880004,1
8.573,14594,321365567.0,195,0,65.084,16,22000000.0,2,1,1,4,1,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,19.58808987422816,5.278114659230518,4.190926660068345,16.906553056777135,3.332204510175204,0.6931471805599453,1.6094379124341003,2.833213344056216,2
7.892,14591,572700000.0,132,0,40.104,18,32350000.0,2,1,1,1,1,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.1658725791102,4.890349128221754,3.716105440367528,17.292124609823084,3.7612001156935624,0.6931471805599453,0.6931471805599453,2.9444389791664403,1
7.447,14495,1131927996.0,129,0,49.913,25,160000000.0,0,1,1,5,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.84718820781394,4.867534450455582,3.930118293697238,18.8906843794481,3.7612001156935624,0.6931471805599453,1.791759469228055,3.258096538021482,1
